CustomerID,Recency,Frequency,Monetary,rfm_code,rfm_label,cluster,cluster_name,dbscan,R_score,F_score,M_score,RFMScore,Total_score,segment
12750,129,1,275.88,100,Lost low value,2,Silver,1,3,4,4,344,11,Regular
12752,82,1,4366.78,001,Big new spenders,1,Gold,1,3,4,1,341,8,Big spenders
12753,23,6,21429.39,011,Champions,0,Platinum,0,2,1,1,211,4,Loyal
12754,236,3,3010.74,101,High-value lost,1,Gold,0,4,2,1,421,7,Big spenders
12755,281,2,3811.95,101,High-value lost,1,Gold,0,4,3,1,431,8,Big spenders
12756,87,1,112.07999999999998,000,New / promising,2,Silver,1,3,4,4,344,11,Regular
12757,16,13,7834.650000000001,011,Champions,0,Platinum,0,1,1,1,111,3,Champions
12758,117,2,2791.59,101,High-value lost,1,Gold,0,3,3,1,331,7,Big spenders
12759,53,3,1531.44,000,New / promising,1,Gold,0,3,2,2,322,7,At risk
12762,8,2,1898.52,000,New / promising,1,Gold,0,1,3,1,131,5,Big spenders
12763,139,2,494.08,100,Lost low value,2,Silver,0,3,3,3,333,9,Regular
12764,317,1,1693.88,100,Lost low value,2,Silver,1,4,4,1,441,9,Big spenders
12766,4,7,6989.63,011,Champions,0,Platinum,0,1,1,1,111,3,Champions
12769,239,1,1143.6,100,Lost low value,2,Silver,1,4,4,2,442,10,At risk
12770,211,1,1351.45,100,Lost low value,2,Silver,1,4,4,2,442,10,At risk
12772,60,1,892.47,000,New / promising,2,Silver,1,3,4,2,342,9,At risk
12775,18,5,1386.04,010,Frequent low spenders,1,Gold,0,1,2,2,122,5,Promising
12778,20,6,822.23,010,Frequent low spenders,1,Gold,0,2,1,2,212,5,Loyal
12779,38,8,3981.36,011,Champions,0,Platinum,0,2,1,1,211,4,Loyal
12781,64,2,826.74,000,New / promising,1,Gold,0,3,3,2,332,8,At risk
12782,5,5,2330.92,011,Champions,0,Platinum,0,1,2,1,121,4,Big spenders
12783,3,6,2225.91,011,Champions,0,Platinum,0,1,1,1,111,3,Champions
12784,10,2,532.8199999999999,000,New / promising,1,Gold,0,1,3,3,133,7,Promising
12785,365,1,311.95,100,Lost low value,2,Silver,1,4,4,3,443,11,Lost
12787,10,3,463.66,000,New / promising,1,Gold,0,1,2,3,123,6,Promising
12789,66,1,91.85,000,New / promising,2,Silver,1,3,4,4,344,11,Regular
12790,193,1,324.92,100,Lost low value,2,Silver,1,4,4,3,443,11,Lost
12791,374,1,192.60000000000002,100,Lost low value,2,Silver,1,4,4,4,444,12,Lost
12792,257,1,400.53999999999996,100,Lost low value,2,Silver,1,4,4,3,443,11,Lost
12793,335,2,545.48,100,Lost low value,2,Silver,0,4,3,3,433,10,Lost
12794,54,2,860.41,000,New / promising,1,Gold,0,3,3,2,332,8,At risk
12795,19,1,430.48,000,New / promising,1,Gold,1,2,4,3,243,9,Regular
12797,366,1,254.03,100,Lost low value,2,Silver,1,4,4,4,444,12,Lost
12798,11,3,6977.04,001,Big new spenders,0,Platinum,0,1,2,1,121,4,Big spenders
12802,187,1,427.58,100,Lost low value,2,Silver,1,4,4,3,443,11,Lost
12808,37,3,483.65000000000003,000,New / promising,1,Gold,0,2,2,3,223,7,Regular
12809,178,1,489.31,100,Lost low value,2,Silver,1,4,4,3,443,11,Lost
12811,261,3,514.85,100,Lost low value,2,Silver,0,4,2,3,423,9,At risk
12812,45,1,229.64000000000001,000,New / promising,2,Silver,1,2,4,4,244,10,Regular
12814,102,1,125.92,100,Lost low value,2,Silver,1,3,4,4,344,11,Regular
12815,148,2,1063.46,100,Lost low value,2,Silver,0,4,3,2,432,9,At risk
12816,96,2,572.2,100,Lost low value,2,Silver,0,3,3,3,333,9,Regular
12817,282,1,166.04,100,Lost low value,2,Silver,1,4,4,4,444,12,Lost
12818,262,1,1542.08,100,Lost low value,2,Silver,1,4,4,2,442,10,At risk
12820,4,4,942.34,000,New / promising,1,Gold,0,1,2,2,122,5,Promising
12821,215,1,92.72,100,Lost low value,2,Silver,1,4,4,4,444,12,Lost
12822,71,2,948.88,000,New / promising,1,Gold,0,3,3,2,332,8,At risk
12823,75,5,1759.5,010,Frequent low spenders,1,Gold,0,3,2,1,321,6,Big spenders
12824,60,1,397.12,000,New / promising,2,Silver,1,3,4,3,343,10,Regular
12826,3,7,1474.72,010,Frequent low spenders,0,Platinum,0,1,1,2,112,4,Loyal
12827,6,3,430.15000000000003,000,New / promising,1,Gold,0,1,2,3,123,6,Promising
12828,3,6,1018.71,010,Frequent low spenders,0,Platinum,0,1,1,2,112,4,Loyal
12829,337,2,293.0,100,Lost low value,2,Silver,0,4,3,4,434,11,Lost
12830,38,6,6814.64,011,Champions,0,Platinum,0,2,1,1,211,4,Loyal
12831,263,1,215.05,100,Lost low value,2,Silver,1,4,4,4,444,12,Lost
12832,33,2,383.03,000,New / promising,1,Gold,0,2,3,3,233,8,Regular
12833,146,1,417.38,100,Lost low value,2,Silver,1,4,4,3,443,11,Lost
12834,283,1,312.38,100,Lost low value,2,Silver,1,4,4,3,443,11,Lost
12836,60,4,2610.36,001,Big new spenders,1,Gold,0,3,2,1,321,6,Big spenders
12837,174,1,134.1,100,Lost low value,2,Silver,1,4,4,4,444,12,Lost
12838,34,2,671.95,000,New / promising,1,Gold,0,2,3,2,232,7,Regular
12839,3,14,5591.42,011,Champions,0,Platinum,0,1,1,1,111,3,Champions
12840,144,4,2726.77,101,High-value lost,1,Gold,0,4,2,1,421,7,Big spenders
12841,5,25,3991.58,011,Champions,0,Platinum,0,1,1,1,111,3,Champions
12842,71,2,1118.99,000,New / promising,1,Gold,0,3,3,2,332,8,At risk
12843,66,8,1702.26,010,Frequent low spenders,1,Gold,0,3,1,1,311,5,Loyal
12844,30,2,325.96000000000004,000,New / promising,1,Gold,0,2,3,3,233,8,Regular
12845,268,4,354.09,100,Lost low value,2,Silver,0,4,2,3,423,9,At risk
12847,23,1,843.64,000,New / promising,1,Gold,1,2,4,2,242,8,Regular
12849,32,2,1010.29,000,New / promising,1,Gold,0,2,3,2,232,7,Regular
12851,97,1,131.81,100,Lost low value,2,Silver,1,3,4,4,344,11,Regular
12852,295,1,311.55,100,Lost low value,2,Silver,1,4,4,3,443,11,Lost
12853,135,6,1957.1000000000001,110,Lapsed regulars,1,Gold,0,3,1,1,311,5,Loyal
12854,79,3,1316.25,000,New / promising,1,Gold,0,3,2,2,322,7,At risk
12855,373,1,38.1,100,Lost low value,2,Silver,1,4,4,4,444,12,Lost
12856,8,6,2170.78,011,Champions,0,Platinum,0,1,1,1,111,3,Champions
12857,211,2,1106.4,100,Lost low value,2,Silver,0,4,3,2,432,9,At risk
12863,53,1,521.2,000,New / promising,2,Silver,1,3,4,3,343,10,Regular
12864,139,1,147.12,100,Lost low value,2,Silver,1,3,4,4,344,11,Regular
12865,27,2,1568.23,000,New / promising,1,Gold,0,2,3,2,232,7,Regular
12866,284,1,559.12,100,Lost low value,2,Silver,1,4,4,3,443,11,Lost
12867,27,7,4009.34,011,Champions,0,Platinum,0,2,1,1,211,4,Loyal
12868,186,6,1607.0600000000002,110,Lapsed regulars,1,Gold,0,4,1,2,412,7,Loyal
12871,85,2,380.64,000,New / promising,2,Silver,0,3,3,3,333,9,Regular
12872,327,2,599.97,100,Lost low value,2,Silver,0,4,3,3,433,10,Lost
12873,283,1,374.0,100,Lost low value,2,Silver,1,4,4,3,443,11,Lost
12875,144,2,343.2300000000001,100,Lost low value,2,Silver,0,4,3,3,433,10,Lost
12876,58,2,2218.02,001,Big new spenders,1,Gold,0,3,3,1,331,7,Big spenders
12877,4,12,1535.77,010,Frequent low spenders,0,Platinum,0,1,1,2,112,4,Loyal
12878,237,2,854.99,100,Lost low value,2,Silver,0,4,3,2,432,9,At risk
12879,45,3,573.22,000,New / promising,1,Gold,0,2,2,3,223,7,Regular
12881,276,1,298.0,100,Lost low value,2,Silver,1,4,4,4,444,12,Lost
12882,10,2,1463.04,000,New / promising,1,Gold,0,1,3,2,132,6,Promising
12883,25,4,703.47,000,New / promising,1,Gold,0,2,2,2,222,6,Regular
12884,89,1,309.05,000,New / promising,2,Silver,1,3,4,3,343,10,Regular
12885,64,3,1175.22,000,New / promising,1,Gold,0,3,2,2,322,7,At risk
12886,68,2,1378.4,000,New / promising,1,Gold,0,3,3,2,332,8,At risk
12888,215,2,354.12,100,Lost low value,2,Silver,0,4,3,3,433,10,Lost
12890,25,1,376.71999999999997,000,New / promising,1,Gold,1,2,4,3,243,9,Regular
12891,186,3,331.0,100,Lost low value,2,Silver,0,4,2,3,423,9,At risk
12893,31,1,176.55,000,New / promising,2,Silver,1,2,4,4,244,10,Regular
12895,43,2,372.8,000,New / promising,1,Gold,0,2,3,3,233,8,Regular
12897,205,2,216.5,100,Lost low value,2,Silver,0,4,3,4,434,11,Lost
12901,9,28,17654.54,011,Champions,0,Platinum,0,1,1,1,111,3,Champions
12902,265,1,138.68,100,Lost low value,2,Silver,1,4,4,4,444,12,Lost
12904,19,2,496.06,000,New / promising,1,Gold,0,2,3,3,233,8,Regular
12906,12,5,2919.81,011,Champions,0,Platinum,0,1,2,1,121,4,Big spenders
12908,177,2,750.0,100,Lost low value,2,Silver,0,4,3,2,432,9,At risk
12909,40,5,2178.67,011,Champions,1,Gold,0,2,2,1,221,5,Big spenders
12910,24,8,3075.04,011,Champions,0,Platinum,0,2,1,1,211,4,Loyal
12912,3,5,1662.3,010,Frequent low spenders,0,Platinum,0,1,2,1,121,4,Big spenders
12913,5,5,2483.63,011,Champions,0,Platinum,0,1,2,1,121,4,Big spenders
12915,149,2,363.65,100,Lost low value,2,Silver,0,4,3,3,433,10,Lost
12916,139,4,2944.95,101,High-value lost,1,Gold,0,3,2,1,321,6,Big spenders
12917,129,1,594.0,100,Lost low value,2,Silver,1,3,4,3,343,10,Regular
12919,9,6,1335.19,010,Frequent low spenders,1,Gold,0,1,1,2,112,4,Loyal
12920,18,1,162.78,000,New / promising,2,Silver,1,1,4,4,144,9,Promising
12921,10,37,16587.09,011,Champions,0,Platinum,0,1,1,1,111,3,Champions
12922,162,1,405.38,100,Lost low value,2,Silver,1,4,4,3,443,11,Lost
12923,65,1,172.82,000,New / promising,2,Silver,1,3,4,4,344,11,Regular
12924,89,4,933.7,000,New / promising,1,Gold,0,3,2,2,322,7,At risk
12925,5,2,694.05,000,New / promising,1,Gold,0,1,3,2,132,6,Promising
12928,36,5,2062.7000000000003,011,Champions,1,Gold,0,2,2,1,221,5,Big spenders
12929,312,1,117.85,100,Lost low value,2,Silver,1,4,4,4,444,12,Lost
12930,79,2,415.8,000,New / promising,2,Silver,0,3,3,3,333,9,Regular
12931,22,15,42055.96,011,Champions,0,Platinum,-1,2,1,1,211,4,Loyal
12933,25,3,607.53,000,New / promising,1,Gold,0,2,2,3,223,7,Regular
12935,3,7,2160.7,011,Champions,0,Platinum,0,1,1,1,111,3,Champions
12936,18,4,1063.9,000,New / promising,1,Gold,0,1,2,2,122,5,Promising
12937,16,4,1504.27,000,New / promising,1,Gold,0,1,2,2,122,5,Promising
12938,26,1,114.14,000,New / promising,2,Silver,1,2,4,4,244,10,Regular
12939,65,8,11581.8,011,Champions,0,Platinum,0,3,1,1,311,5,Loyal
12940,55,2,899.69,000,New / promising,1,Gold,0,3,3,2,332,8,At risk
12942,132,3,675.6,100,Lost low value,2,Silver,0,3,2,2,322,7,At risk
12944,36,2,604.51,000,New / promising,1,Gold,0,2,3,3,233,8,Regular
12945,289,1,462.95,100,Lost low value,2,Silver,1,4,4,3,443,11,Lost
12947,144,6,1603.99,110,Lapsed regulars,1,Gold,0,4,1,2,412,7,Loyal
12948,17,7,2064.95,011,Champions,0,Platinum,0,1,1,1,111,3,Champions
12949,31,8,4167.22,011,Champions,0,Platinum,0,2,1,1,211,4,Loyal
12950,3,3,1843.0,000,New / promising,1,Gold,0,1,2,1,121,4,Big spenders
12951,9,6,1064.07,010,Frequent low spenders,1,Gold,0,1,1,2,112,4,Loyal
12952,6,4,1387.79,000,New / promising,1,Gold,0,1,2,2,122,5,Promising
12953,10,1,329.85,000,New / promising,1,Gold,1,1,4,3,143,8,Promising
12955,2,11,4757.16,011,Champions,0,Platinum,0,1,1,1,111,3,Champions
12956,307,1,108.07,100,Lost low value,2,Silver,1,4,4,4,444,12,Lost
12957,10,8,4017.54,011,Champions,0,Platinum,0,1,1,1,111,3,Champions
12962,8,2,266.39,000,New / promising,1,Gold,0,1,3,4,134,8,Promising
12963,9,8,1856.63,010,Frequent low spenders,0,Platinum,0,1,1,1,111,3,Champions
12965,90,1,769.8100000000001,000,New / promising,2,Silver,1,3,4,2,342,9,At risk
12966,10,1,160.18,000,New / promising,1,Gold,1,1,4,4,144,9,Promising
12967,359,2,1660.9,100,Lost low value,2,Silver,0,4,3,1,431,8,Big spenders
12968,113,1,135.95,100,Lost low value,2,Silver,1,3,4,4,344,11,Regular
12970,8,4,405.47,000,New / promising,1,Gold,0,1,2,3,123,6,Promising
12971,4,86,11189.91,011,Champions,0,Platinum,-1,1,1,1,111,3,Champions
12974,198,1,144.8,100,Lost low value,2,Silver,1,4,4,4,444,12,Lost
12976,212,1,738.6,100,Lost low value,2,Silver,1,4,4,2,442,10,At risk
12977,157,1,39.239999999999995,100,Lost low value,2,Silver,1,4,4,4,444,12,Lost
12980,158,9,7374.900000000001,111,Loyal at risk,0,Platinum,-1,4,1,1,411,6,Loyal
12981,30,2,372.21999999999997,000,New / promising,1,Gold,0,2,3,3,233,8,Regular
12982,243,1,390.54,100,Lost low value,2,Silver,1,4,4,3,443,11,Lost
12984,19,1,97.5,000,New / promising,2,Silver,1,2,4,4,244,10,Regular
12985,1,2,1239.38,000,New / promising,1,Gold,0,1,3,2,132,6,Promising
12987,74,2,558.7,000,New / promising,2,Silver,0,3,3,3,333,9,Regular
12988,293,1,505.82,100,Lost low value,2,Silver,1,4,4,3,443,11,Lost
12989,4,15,6924.110000000001,011,Champions,0,Platinum,0,1,1,1,111,3,Champions
12990,32,3,409.5,000,New / promising,1,Gold,0,2,2,3,223,7,Regular
12991,24,2,503.76,000,New / promising,1,Gold,0,2,3,3,233,8,Regular
12993,24,4,414.76,000,New / promising,1,Gold,0,2,2,3,223,7,Regular
12994,5,3,974.4200000000001,000,New / promising,1,Gold,0,1,2,2,122,5,Promising
12995,86,1,211.32,000,New / promising,2,Silver,1,3,4,4,344,11,Regular
12997,23,4,1226.89,000,New / promising,1,Gold,0,2,2,2,222,6,Regular
12999,197,3,455.88,100,Lost low value,2,Silver,0,4,2,3,423,9,At risk
13000,107,3,534.85,100,Lost low value,2,Silver,0,3,2,3,323,8,At risk
13001,5,13,9785.970000000001,011,Champions,0,Platinum,0,1,1,1,111,3,Champions
13002,319,1,120.94999999999999,100,Lost low value,2,Silver,1,4,4,4,444,12,Lost
13003,106,3,149.05,100,Lost low value,2,Silver,0,3,2,4,324,9,At risk
13004,12,18,5655.91,011,Champions,0,Platinum,0,1,1,1,111,3,Champions
13005,174,2,513.7,100,Lost low value,2,Silver,0,4,3,3,433,10,Lost
13006,57,1,81.57,000,New / promising,2,Silver,1,3,4,4,344,11,Regular
13008,324,1,229.46999999999997,100,Lost low value,2,Silver,1,4,4,4,444,12,Lost
13011,373,1,50.550000000000004,100,Lost low value,2,Silver,1,4,4,4,444,12,Lost
13012,10,8,1646.8400000000001,010,Frequent low spenders,0,Platinum,0,1,1,2,112,4,Loyal
13013,2,13,4810.9400000000005,011,Champions,0,Platinum,0,1,1,1,111,3,Champions
13014,11,10,3466.2799999999997,011,Champions,0,Platinum,0,1,1,1,111,3,Champions
13015,54,5,3339.64,011,Champions,1,Gold,0,3,2,1,321,6,Big spenders
13016,74,3,789.89,000,New / promising,1,Gold,0,3,2,2,322,7,At risk
13017,8,1,204.0,000,New / promising,1,Gold,1,1,4,4,144,9,Promising
13018,17,28,7277.7,011,Champions,0,Platinum,0,1,1,1,111,3,Champions
13021,5,9,2616.38,011,Champions,0,Platinum,0,1,1,1,111,3,Champions
13023,65,2,689.9,000,New / promising,1,Gold,0,3,3,2,332,8,At risk
13026,2,5,975.36,010,Frequent low spenders,0,Platinum,0,1,2,2,122,5,Promising
13027,114,6,6912.0,111,Loyal at risk,0,Platinum,0,3,1,1,311,5,Loyal
13028,23,2,661.3199999999999,000,New / promising,1,Gold,0,2,3,3,233,8,Regular
13029,31,3,1247.5,000,New / promising,1,Gold,0,2,2,2,222,6,Regular
13030,12,2,752.4399999999999,000,New / promising,1,Gold,0,1,3,2,132,6,Promising
13032,53,2,1010.18,000,New / promising,1,Gold,0,3,3,2,332,8,At risk
13033,358,1,190.55,100,Lost low value,2,Silver,1,4,4,4,444,12,Lost
13034,55,2,642.77,000,New / promising,1,Gold,0,3,3,3,333,9,Regular
13035,74,2,921.88,000,New / promising,1,Gold,0,3,3,2,332,8,At risk
13037,139,3,881.07,100,Lost low value,1,Gold,0,3,2,2,322,7,At risk
13038,81,3,908.46,000,New / promising,1,Gold,0,3,2,2,322,7,At risk
13040,9,2,676.99,000,New / promising,1,Gold,0,1,3,2,132,6,Promising
13043,274,1,516.42,100,Lost low value,2,Silver,1,4,4,3,443,11,Lost
13044,292,1,560.47,100,Lost low value,2,Silver,1,4,4,3,443,11,Lost
13045,100,1,305.28000000000003,100,Lost low value,2,Silver,1,3,4,4,344,11,Regular
13046,31,2,629.31,000,New / promising,1,Gold,0,2,3,3,233,8,Regular
13047,32,10,3237.54,011,Champions,0,Platinum,0,2,1,1,211,4,Loyal
13048,15,4,1819.41,000,New / promising,1,Gold,0,1,2,1,121,4,Big spenders
13049,65,2,656.6800000000001,000,New / promising,1,Gold,0,3,3,3,333,9,Regular
13050,15,17,5836.86,011,Champions,0,Platinum,0,1,1,1,111,3,Champions
13052,213,1,348.15000000000003,100,Lost low value,2,Silver,1,4,4,3,443,11,Lost
13055,79,3,1214.41,000,New / promising,1,Gold,0,3,2,2,322,7,At risk
13058,25,3,271.40000000000003,000,New / promising,1,Gold,0,2,2,4,224,8,Regular
13059,250,1,183.4,100,Lost low value,2,Silver,1,4,4,4,444,12,Lost
13060,254,1,307.53,100,Lost low value,2,Silver,1,4,4,3,443,11,Lost
13061,73,1,248.61,000,New / promising,2,Silver,1,3,4,4,344,11,Regular
13062,192,1,346.98,100,Lost low value,2,Silver,1,4,4,3,443,11,Lost
13064,13,4,1105.59,000,New / promising,1,Gold,0,1,2,2,122,5,Promising
13065,374,1,205.86,100,Lost low value,2,Silver,1,4,4,4,444,12,Lost
13066,25,2,470.8,000,New / promising,1,Gold,0,2,3,3,233,8,Regular
13067,83,1,115.46000000000001,000,New / promising,2,Silver,1,3,4,4,344,11,Regular
13068,11,2,344.0,000,New / promising,1,Gold,0,1,3,3,133,7,Promising
13069,1,24,4431.44,011,Champions,0,Platinum,0,1,1,1,111,3,Champions
13070,193,1,228.8,100,Lost low value,2,Silver,1,4,4,4,444,12,Lost
13072,267,1,177.15,100,Lost low value,2,Silver,1,4,4,4,444,12,Lost
13075,130,1,919.61,100,Lost low value,2,Silver,1,3,4,2,342,9,At risk
13077,2,4,728.02,000,New / promising,1,Gold,0,1,2,2,122,5,Promising
13078,4,26,12627.94,011,Champions,0,Platinum,0,1,1,1,111,3,Champions
13079,5,5,220.10000000000002,010,Frequent low spenders,1,Gold,-1,1,2,4,124,7,Promising
13080,180,1,58.08,100,Lost low value,2,Silver,1,4,4,4,444,12,Lost
13081,12,11,28337.38,011,Champions,0,Platinum,-1,1,1,1,111,3,Champions
13082,127,9,3613.63,111,Loyal at risk,0,Platinum,0,3,1,1,311,5,Loyal
13083,5,2,303.75,000,New / promising,1,Gold,0,1,3,4,134,8,Promising
13085,158,2,416.08000000000004,100,Lost low value,2,Silver,0,4,3,3,433,10,Lost
13089,3,97,58762.08,011,Champions,0,Platinum,-1,1,1,1,111,3,Champions
13090,9,14,8910.82,011,Champions,0,Platinum,0,1,1,1,111,3,Champions
13091,29,1,345.82,000,New / promising,2,Silver,1,2,4,3,243,9,Regular
13092,71,5,477.83,010,Frequent low spenders,1,Gold,0,3,2,3,323,8,At risk
13093,276,8,7832.47,111,Loyal at risk,0,Platinum,-1,4,1,1,411,6,Loyal
13094,22,12,1927.3200000000002,010,Frequent low spenders,0,Platinum,0,2,1,1,211,4,Loyal
13095,71,1,74.39999999999999,000,New / promising,2,Silver,1,3,4,4,344,11,Regular
13097,33,10,6003.22,011,Champions,0,Platinum,0,2,1,1,211,4,Loyal
13098,2,28,28882.44,011,Champions,0,Platinum,0,1,1,1,111,3,Champions
13099,100,1,207.35999999999999,100,Lost low value,2,Silver,1,3,4,4,344,11,Regular
13101,235,1,101.19,100,Lost low value,2,Silver,1,4,4,4,444,12,Lost
13102,2,24,6424.09,011,Champions,0,Platinum,0,1,1,1,111,3,Champions
13103,40,1,243.94,000,New / promising,2,Silver,1,2,4,4,244,10,Regular
13104,4,6,1098.48,010,Frequent low spenders,0,Platinum,0,1,1,2,112,4,Loyal
13106,134,1,76.5,100,Lost low value,2,Silver,1,3,4,4,344,11,Regular
13107,45,4,1531.6200000000001,000,New / promising,1,Gold,0,2,2,2,222,6,Regular
13108,373,1,350.06,100,Lost low value,2,Silver,1,4,4,3,443,11,Lost
13109,60,2,786.54,000,New / promising,1,Gold,0,3,3,2,332,8,At risk
13110,32,7,1488.67,010,Frequent low spenders,1,Gold,0,2,1,2,212,5,Loyal
13113,1,24,12245.960000000001,011,Champions,0,Platinum,0,1,1,1,111,3,Champions
13115,12,4,2294.78,001,Big new spenders,1,Gold,0,1,2,1,121,4,Big spenders
13116,139,1,501.14,100,Lost low value,2,Silver,1,3,4,3,343,10,Regular
13117,22,8,984.91,010,Frequent low spenders,1,Gold,0,2,1,2,212,5,Loyal
13118,20,5,1197.81,010,Frequent low spenders,1,Gold,0,2,2,2,222,6,Regular
13120,239,1,30.599999999999998,100,Lost low value,2,Silver,1,4,4,4,444,12,Lost
13121,270,1,283.73,100,Lost low value,2,Silver,1,4,4,4,444,12,Lost
13122,95,2,922.39,100,Lost low value,1,Gold,0,3,3,2,332,8,At risk
13124,90,3,3756.33,001,Big new spenders,1,Gold,0,3,2,1,321,6,Big spenders
13126,5,8,2099.64,011,Champions,0,Platinum,0,1,1,1,111,3,Champions
13127,78,1,259.17,000,New / promising,2,Silver,1,3,4,4,344,11,Regular
13130,95,1,64.0,100,Lost low value,2,Silver,1,3,4,4,344,11,Regular
13131,24,3,1073.3,000,New / promising,1,Gold,0,2,2,2,222,6,Regular
13132,262,1,77.3,100,Lost low value,2,Silver,1,4,4,4,444,12,Lost
13133,274,2,109.8,100,Lost low value,2,Silver,0,4,3,4,434,11,Lost
13134,86,4,1793.58,000,New / promising,1,Gold,0,3,2,1,321,6,Big spenders
13135,197,1,3096.0,101,High-value lost,2,Silver,1,4,4,1,441,9,Big spenders
13136,57,5,2607.61,011,Champions,1,Gold,0,3,2,1,321,6,Big spenders
13137,11,8,3603.29,011,Champions,0,Platinum,0,1,1,1,111,3,Champions
13138,23,6,962.39,010,Frequent low spenders,1,Gold,0,2,1,2,212,5,Loyal
13139,17,7,5064.94,011,Champions,0,Platinum,0,1,1,1,111,3,Champions
13140,109,3,422.47,100,Lost low value,2,Silver,0,3,2,3,323,8,At risk
13141,85,5,2388.75,011,Champions,1,Gold,0,3,2,1,321,6,Big spenders
13142,20,1,307.09,000,New / promising,1,Gold,1,2,4,3,243,9,Regular
13144,333,1,110.95,100,Lost low value,2,Silver,1,4,4,4,444,12,Lost
13145,40,4,618.52,000,New / promising,1,Gold,0,2,2,3,223,7,Regular
13146,27,1,228.91,000,New / promising,2,Silver,1,2,4,4,244,10,Regular
13147,11,4,712.8000000000001,000,New / promising,1,Gold,0,1,2,2,122,5,Promising
13148,30,12,3683.26,011,Champions,0,Platinum,0,2,1,1,211,4,Loyal
13149,15,4,1676.06,000,New / promising,1,Gold,0,1,2,1,121,4,Big spenders
13151,296,1,1257.8700000000001,100,Lost low value,2,Silver,1,4,4,2,442,10,At risk
13153,6,1,486.22,000,New / promising,1,Gold,1,1,4,3,143,8,Promising
13155,34,4,971.76,000,New / promising,1,Gold,0,2,2,2,222,6,Regular
13157,50,4,1741.22,000,New / promising,1,Gold,0,2,2,1,221,5,Big spenders
13158,95,4,1201.06,100,Lost low value,1,Gold,0,3,2,2,322,7,At risk
13159,9,4,1429.35,000,New / promising,1,Gold,0,1,2,2,122,5,Promising
13160,23,1,91.8,000,New / promising,2,Silver,1,2,4,4,244,10,Regular
13161,314,1,112.75,100,Lost low value,2,Silver,1,4,4,4,444,12,Lost
13162,123,4,1688.29,100,Lost low value,1,Gold,0,3,2,1,321,6,Big spenders
13165,47,2,1021.48,000,New / promising,1,Gold,0,2,3,2,232,7,Regular
13166,284,1,417.2,100,Lost low value,2,Silver,1,4,4,3,443,11,Lost
13167,19,4,791.33,000,New / promising,1,Gold,0,2,2,2,222,6,Regular
13168,37,4,1299.59,000,New / promising,1,Gold,0,2,2,2,222,6,Regular
13169,64,2,712.88,000,New / promising,1,Gold,0,3,3,2,332,8,At risk
13170,27,1,108.81,000,New / promising,2,Silver,1,2,4,4,244,10,Regular
13171,22,3,468.41,000,New / promising,1,Gold,0,2,2,3,223,7,Regular
13173,5,2,353.65,000,New / promising,1,Gold,0,1,3,3,133,7,Promising
13174,17,3,2742.82,001,Big new spenders,1,Gold,0,1,2,1,121,4,Big spenders
13176,47,1,481.49,000,New / promising,2,Silver,1,2,4,3,243,9,Regular
13177,65,1,282.45,000,New / promising,2,Silver,1,3,4,4,344,11,Regular
13178,27,11,5725.47,011,Champions,0,Platinum,0,2,1,1,211,4,Loyal
13182,46,1,121.18,000,New / promising,2,Silver,1,2,4,4,244,10,Regular
13183,8,9,3957.78,011,Champions,0,Platinum,0,1,1,1,111,3,Champions
13184,15,10,1668.95,010,Frequent low spenders,0,Platinum,0,1,1,1,111,3,Champions
13185,268,1,71.4,100,Lost low value,2,Silver,1,4,4,4,444,12,Lost
13186,40,3,1575.89,000,New / promising,1,Gold,0,2,2,2,222,6,Regular
13187,338,1,236.02,100,Lost low value,2,Silver,1,4,4,4,444,12,Lost
13188,12,1,114.60000000000001,000,New / promising,2,Silver,1,1,4,4,144,9,Promising
